,0
1631,277055
1632,161233
1633,315360
1634,324681
1635,161901
1636,171151
1637,310678
1638,297532
1639,319169
1640,315363
1641,292206
1642,299533
1643,307689
1644,288461
1645,316762
1646,298718
1647,324131
1648,305290
1649,312433
1650,325717
1651,310159
1652,310865
1653,325702
1654,301880
1655,322302
1656,305683
1657,329921
1658,316269
1659,310619
1660,313073
1661,314167
1662,288029
1663,307423
1664,162545
1665,322831
1666,312184
1667,305665
1668,324233
1669,139164
1670,288482
1671,305822
1672,286370
1673,314434
1674,332347
1675,313468
1676,162024
1677,307176
1678,287986
1679,281506
1680,309089
1681,309090
1682,163303
1683,314884
1684,304851
1685,165834
1686,310447
1687,289323
1688,168743
1689,161495
1690,331918
1691,298680
1692,283129
1693,301916
1694,162482
1695,313268
1696,313486
1697,316846
1698,322490
1699,325354
1700,283114
1701,312866
1702,329074
1703,291304
1704,161265
1705,312862
1706,330571
1707,175395
1708,198519
1709,288096
1710,296055
1711,328589
1712,104020
1713,323428
1714,299097
1715,299898
1716,304629
1717,161433
1718,330205
1719,331188
1720,322761
1721,328543
1722,330160
1723,315996
1724,160063
1725,323420
1726,323018
1727,163161
1728,161559
1729,314448
1730,306886
1731,316587
1732,290222
1733,283831
1734,159797
1735,332175
1736,174384
1737,175128
1738,160155
1739,318479
1740,322746
1741,169740
1742,269837
1743,288144
1744,325920
1745,332047
1746,327422
1747,314862
1748,311382
1749,317904
1750,307215
1751,281517
1752,309176
1753,322204
1754,290040
1755,298473
1756,311914
1757,163466
1758,301600
1759,309794
1760,313272
1761,317495
1762,319263
1763,324230
1764,319260
1765,165552
1766,288080
1767,290536
1768,300263
1769,305124
1770,281371
1771,328090
1772,156207
1773,297981
1774,173945
1775,323597
1776,321106
1777,154807
1778,283199
1779,161081
1780,168350
1781,300222
1782,326615
1783,329088
1784,318984
1785,170928
1786,167392
1787,292226
1788,325512
1789,304983
1790,321980
1791,327713
1792,297265
1793,161877
1794,311999
1795,298803
1796,320610
1797,288127
1798,327471
1799,162470
1800,164723
1801,328966
1802,327161
1803,172608
1804,175018
1805,298100
1806,157169
1807,325713
1808,324022
1809,330738
1810,160713
1811,329522
1812,326227
1813,285719
1814,305236
1815,290744
1816,313309
1817,317287
1818,290297
1819,301638
1820,318251
1821,300151
1822,321730
1823,330397
1824,163872
1825,301102
1826,308943
1827,318564
1828,309107
1829,310584
1830,317819
1831,161130
1832,162157
1833,289388
1834,316417
1835,300466
1836,306469
1837,161205
1838,161180
1839,298975
1840,320756
1841,320718
1842,329208
1843,313273
1844,323076
1845,161931
1846,171406
1847,172716
1848,328054
1849,306967
1850,315371
1851,321971
1852,163929
1853,293155
1854,139134
1855,331467
1856,318070
1857,307794
1858,289299
1859,307509
1860,301988
1861,323145
1862,165230
1863,311754
1864,310225
1865,162497
1866,287805
1867,323423
1868,288679
1869,226570
1870,297203
1871,316358
1872,169168
1873,326964
1874,309604
1875,283321
1876,322242
1877,315571
1878,327574
1879,297387
1880,321090
1881,162765
1882,172576
1883,160390
1884,321741
1885,309395
1886,316789
1887,312348
1888,312189
1889,311612
1890,322742
1891,161774
1892,316695
1893,159878
1894,163423
1895,284093
1896,318836
1897,330548
1898,170944
1899,283895
1900,321890
1901,283377
1902,164391
1903,323356
1904,331261
1905,160045
1906,287720
1907,310677
1908,162881
1909,163605
1910,161756
1911,327807
1912,317408
1913,326521
1914,169123
1915,329308
1916,300303
1917,325566
1918,292535
1919,174968
1920,327964
1921,310701
1922,322000
1923,331374
1924,326134
1925,312239
1926,172418
1927,316296
1928,327157
1929,330225
1930,325265
1931,319265
1932,170329
1933,330433
1934,316225
1935,306905
1936,173607
1937,288225
1938,327188
1939,318674
1940,163183
1941,171209
1942,160199
1943,318857
1944,165808
1945,319585
1946,309925
1947,163762
1948,291202
1949,162993
1950,291959
1951,326510
1952,168807
1953,286605
1954,319140
1955,327759
1956,305100
1957,304355
1958,330354
1959,160420
1960,317099
1961,300762
1962,328369
1963,286375
1964,221524
1965,307042
1966,324897
1967,325424
1968,332341
1969,300276
1970,311075
1971,300732
1972,284631
1973,129553
1974,163131
1975,301521
1976,162251
1977,317853
1978,305129
1979,163894
1980,282257
1981,318308
1982,321178
1983,310021
1984,290709
1985,315078
1986,294040
1987,307955
1988,312488
1989,298842
1990,283544
1991,315092
1992,329566
1993,324796
1994,291539
1995,313010
1996,318454
1997,265789
1998,162627
1999,317476
2000,324235
2001,111333
2002,298870
2003,162504
2004,159873
2005,310499
2006,163218
2007,322083
2008,161583
2009,299313
2010,160893
2011,317498
2012,327866
2013,328244
2014,310088
2015,319012
2016,328361
2017,163554
2018,269925
2019,309720
2020,284209
2021,310579
2022,161978
2023,282479
2024,328858
2025,288051
2026,305442
2027,327219
2028,174702
2029,237786
2030,304499
2031,159847
2032,162995
2033,319681
2034,305587
2035,293460
2036,324835
2037,310551
2038,298823
2039,299262
2040,318563
2041,322002
2042,322810
2043,325270
2044,316664
2045,306688
2046,315832
2047,309494
2048,318913
2049,328665
2050,322321
2051,285054
2052,329017
2053,288444
2054,310165
2055,285894
2056,298869
2057,329387
2058,296833
2059,329587
2060,293424
2061,306211
2062,329076
2063,162120
2064,281747
2065,327829
2066,310514
2067,313407
2068,326578
2069,284221
2070,314887
2071,310465
2072,329000
2073,161917
2074,331863
2075,162602
2076,317329
2077,281444
2078,316682
2079,302030
2080,324679
2081,304461
2082,285182
2083,155803
2084,322360
2085,162775
2086,281412
2087,164257
2088,323592
2089,161989
2090,296269
2091,294047
2092,301203
2093,316698
2094,170036
2095,318360
2096,320766
2097,300047
2098,318515
2099,167069
2100,322500
2101,329745
2102,327692
2103,308113
2104,296580
2105,282434
2106,318343
2107,163006
2108,331535
2109,316674
2110,283399
2111,316952
2112,318484
2113,322036
2114,331607
2115,162581
2116,281250
2117,298999
2118,289774
2119,301683
2120,328839
2121,292831
2122,163907
2123,322369
2124,291680
2125,170078
2126,328684
2127,308987
2128,284087
2129,162824
2130,318327
2131,283710
2132,289120
2133,163407
2134,321612
2135,287696
2136,331280
2137,318242
2138,163584
2139,291345
2140,312341
2141,292655
2142,168309
2143,294869
2144,320776
2145,321237
2146,290218
2147,290387
2148,304225
2149,304760
2150,160967
2151,165035
2152,318806
2153,169199
2154,308310
2155,318131
2156,318752
2157,298716
2158,171530
2159,163447
2160,162303
2161,165432
2162,322799
2163,318074
2164,298066
2165,318572
2166,300855
2167,309047
2168,163331
2169,319054
2170,166653
2171,318075
2172,159855
2173,310695
2174,320761
2175,162441
2176,312260
2177,163333
2178,161671
2179,318094
2180,311069
2181,330990
2182,329682
2183,293748
2184,318886
2185,156262
2186,160842
2187,310601
2188,289396
2189,290045
2190,312217
2191,161781
2192,326702
2193,327416
2194,161035
2195,305722
2196,307251
2197,161946
2198,288374
2199,318580
2200,304265
2201,290453
2202,325174
2203,298355
2204,311168
2205,323681
2206,299250
2207,163019
2208,289753
2209,286048
2210,164555
2211,319380
2212,316613
2213,171768
2214,313000
2215,172760
2216,313135
2217,173187
2218,317506
2219,324830
2220,314863
2221,300040
2222,162630
2223,321175
2224,319547
2225,316725
2226,319326
2227,289108
2228,302079
2229,298484
2230,160352
2231,160695
2232,162242
2233,323308
2234,288882
2235,163870
2236,290746
2237,162247
2238,321619
2239,282878
2240,161475
2241,316533
2242,322629
2243,192513
2244,315133
2245,326606
2246,289300
2247,307931
2248,290236
2249,310042
2250,314019
2251,311331
2252,301703
2253,309895
2254,178532
2255,159880
2256,168373
2257,328467
2258,323270
2259,159891
2260,265790
2261,164371
2262,306781
2263,295217
2264,172302
2265,292259
2266,330372
2267,306752
2268,298013
2269,282124
2270,291983
2271,194519
2272,284615
2273,306269
2274,329294
2275,283433
2276,329503
2277,288799
2278,325633
2279,162176
2280,293132
2281,325716
2282,298410
2283,305666
2284,327754
2285,327249
2286,314346
2287,163485
2288,328902
2289,305214
2290,329028
2291,157364
2292,319344
2293,322556
2294,167677
2295,316076
2296,313694
2297,320606
2298,329113
2299,315207
2300,161686
2301,318491
2302,294643
2303,307874
2304,163348
2305,330097
2306,328626
2307,301637
2308,283766
2309,332111
2310,293823
2311,162273
2312,314617
2313,296472
2314,322447
2315,162281
2316,284858
2317,290307
2318,154329
2319,328760
2320,288856
2321,319502
2322,329944
2323,329495
2324,289805
2325,325253
2326,324544
2327,327607
2328,288843
2329,162615
2330,311890
2331,313651
2332,161269
2333,160379
2334,289715
2335,304804
2336,325271
2337,156747
2338,314282
2339,162817
2340,161825
2341,159947
2342,160434
2343,162448
2344,163937
2345,297889
2346,325919
2347,316573
2348,309059
2349,311365
2350,284728
2351,317469
2352,170651
2353,324820
2354,154205
2355,322016
2356,316964
2357,313470
2358,289561
2359,312564
2360,306899
2361,313172
2362,325591
2363,330180
2364,162237
2365,312149
2366,304608
2367,282385
2368,292854
2369,297631
2370,308217
2371,170968
2372,281481
2373,306400
2374,320739
2375,160384
2376,315143
2377,324234
2378,161098
2379,164237
2380,167547
2381,173359
2382,290116
2383,326511
2384,173946
2385,177520
2386,314945
2387,326175
2388,314828
2389,329277
2390,321785
2391,313994
2392,300018
2393,325110
2394,295065
2395,305364
2396,163569
2397,324610
2398,328413
2399,164853
2400,330568
2401,283198
2402,160009
2403,329374
2404,172431
2405,162137
2406,282835
2407,160414
2408,172600
2409,282865
2410,163758
2411,162705
2412,325562
2413,317623
2414,172785
2415,319548
2416,159941
2417,313935
2418,327067
2419,284098
2420,314793
2421,307164
2422,161533
2423,330348
2424,310176
2425,313862
2426,284467
2427,301854
2428,307167
2429,298781
2430,322916
2431,168863
2432,301766
2433,330851
2434,226738
2435,297373
2436,286314
2437,313642
2438,317164
2439,157829
2440,311732
2441,299614
2442,319063
2443,326921
2444,332356
2445,269981
2446,299118
2447,306091
2448,167252
2449,167529
2450,161225
2451,171556
2452,309409
2453,325355
2454,309038
2455,158975
2456,307827
2457,160525
2458,306828
2459,283361
2460,161160
2461,309936
2462,161969
2463,162946
2464,308321
2465,196511
2466,305909
2467,171482
2468,331781
2469,325846
2470,288781
2471,162321
2472,316578
2473,316479
2474,326795
2475,322102
2476,327673
2477,304088
2478,288966
2479,325043
2480,329590
2481,284854
2482,307063
2483,322297
2484,316246
2485,313036
2486,318165
2487,291743
2488,309979
2489,171737
2490,162772
2491,314579
2492,305237
2493,312067
2494,162865
2495,313804
2496,161895
2497,307949
