,0
1490,322597
1491,319413
1492,329334
1493,324268
1494,314684
1495,325028
1496,325422
1497,169849
1498,298153
1499,169362
1500,323465
1501,300604
1502,171782
1503,289457
1504,319142
1505,318318
1506,322367
1507,289029
1508,307996
1509,285677
1510,288216
1511,323086
1512,299450
1513,162161
1514,166816
1515,286655
1516,308053
1517,161848
1518,299812
1519,328267
1520,313682
1521,316961
1522,315299
1523,286426
1524,329337
1525,165592
1526,173031
1527,160187
1528,301108
1529,311039
1530,288571
1531,307458
1532,329465
1533,269989
1534,162020
1535,293969
1536,318161
1537,317835
1538,331259
1539,163941
1540,283179
1541,322270
1542,161187
1543,308137
1544,157918
1545,163739
1546,304204
1547,323963
1548,160373
1549,163789
1550,288791
1551,317850
1552,174867
1553,291776
1554,309434
1555,163467
1556,286422
1557,322942
1558,325002
1559,305380
1560,308091
1561,315487
1562,288090
1563,289954
1564,309632
1565,286520
1566,321930
1567,315905
1568,174991
1569,302004
1570,324612
1571,325255
1572,327566
1573,168804
1574,320900
1575,286062
1576,163644
1577,288686
1578,318549
1579,311966
1580,312358
1581,165042
1582,163898
1583,321693
1584,283450
1585,283918
1586,304396
1587,323402
1588,329039
1589,329191
1590,284635
1591,170574
1592,183512
1593,291811
1594,310868
1595,168654
1596,162419
1597,161065
1598,288132
1599,162258
1600,301494
1601,170562
1602,162094
1603,171086
1604,318303
1605,287754
1606,312377
1607,171247
1608,284291
1609,310380
1610,171572
1611,292813
1612,315395
1613,162128
1614,163719
1615,283347
1616,314168
1617,309274
1618,163954
1619,329667
1620,167380
1621,163386
1622,306583
1623,310398
1624,325763
1625,163509
1626,162908
1627,283031
1628,304121
1629,292908
1630,316632
1631,325139
1632,315549
1633,170321
1634,161910
1635,312969
1636,318873
1637,323956
1638,307935
1639,306433
1640,330344
1641,162215
1642,175184
1643,307639
1644,315039
1645,163343
1646,325210
1647,305400
1648,316303
1649,307545
1650,322023
1651,313638
1652,318311
1653,162516
1654,326831
1655,330086
1656,172706
1657,271032
1658,300259
1659,320744
1660,317760
1661,330638
1662,318385
1663,310477
1664,311593
1665,289441
1666,331348
1667,315121
1668,309243
1669,310665
1670,284121
1671,162764
1672,312128
1673,285297
1674,297307
1675,298688
1676,318628
1677,304900
1678,174878
1679,328276
1680,311186
1681,166879
1682,299521
1683,324921
1684,282550
1685,283222
1686,308068
1687,324527
1688,162690
1689,318148
1690,167077
1691,162977
1692,299901
1693,312427
1694,321952
1695,328337
1696,317293
1697,331094
1698,175273
1699,326676
1700,316774
1701,329024
1702,159682
1703,288757
1704,315901
1705,162975
1706,172149
1707,287471
1708,167441
1709,157571
1710,321264
1711,323199
1712,319459
1713,325231
1714,286385
1715,163451
1716,316028
1717,298042
1718,318261
1719,171756
1720,321071
1721,307503
1722,286601
1723,288049
1724,319306
1725,301055
1726,287521
1727,289520
1728,299004
1729,289600
1730,326266
1731,316691
1732,330506
1733,306578
1734,326525
1735,172022
1736,161728
1737,328931
1738,163535
1739,161233
1740,277055
1741,315360
1742,161901
1743,171151
1744,291156
1745,324681
1746,310678
1747,297532
1748,319169
1749,315363
1750,292206
1751,299533
1752,307689
1753,288461
1754,316762
1755,287902
1756,298718
1757,305290
1758,324131
1759,325717
1760,312433
1761,310159
1762,325702
1763,310865
1764,301880
1765,322302
1766,305683
1767,329921
1768,288029
1769,314167
1770,313073
1771,316269
1772,310619
1773,307423
1774,162545
1775,305665
1776,322831
1777,324233
1778,312184
1779,139164
1780,288482
1781,305822
1782,286370
1783,314434
1784,313468
1785,162024
1786,321607
1787,307176
1788,287986
1789,281506
1790,309089
1791,309090
